I,0.012472,0.042404
DISAGREE,0.042404,0.601134
sp,0.601134,1.030159
I,1.030159,1.239683
THINK,1.239683,1.479138
THAT,1.479138,1.997959
sp,1.997959,2.706349
IF,2.706349,3.085488
sp,3.085488,4.143084
WE,4.143084,4.432426
ALLOW,4.432426,4.711791
OURSELVES,4.711791,5.240590
sp,5.240590,5.270522
TO,5.270522,5.390249
THINK,5.390249,5.769388
AS,5.769388,6.038776
THOUGH,6.038776,6.128571
WE,6.128571,6.268254
WERE,6.268254,6.407937
OUTSIDERS,6.407937,7.236054
sp,7.236054,7.385714
THEN,7.385714,7.894558
sp,7.894558,8.153968
WE'D,8.153968,8.383447
BE,8.383447,8.592971
MORE,8.592971,8.812472
ABLE,8.812472,9.141723
TO,9.141723,9.840136
YOU,9.840136,10.289116
KNOW,10.289116,10.797959
sp,10.797959,11.286848
EXPRESS,11.286848,13.122676
NEW,13.122676,13.232426
IDEAS,13.232426,14.090476
sp,14.090476,14.250113
UM,14.250113,14.848753
THERE,14.848753,15.457370
sp,15.457370,16.046032
THERE,16.046032,16.325397
ARE,16.325397,16.355329
FIELDS,16.355329,16.574830
OF,16.574830,16.634694
STUDY,16.634694,16.953968
THAT,16.953968,17.502721
sp,17.502721,18.061451
ARE,18.061451,18.450567
IMPOSSIBLE,18.450567,19.188889
TO,19.188889,19.657823
sp,19.657823,20.116780
UM,20.116780,20.426077
TO,20.426077,21.423810
ADVANCE,21.423810,22.032426
WITH,22.032426,22.251927
THE,22.251927,22.321769
HELP,22.321769,22.651020
OF,22.651020,22.800680
sp,22.800680,22.830612
OUTSIDERS,22.830612,23.379365
SUCH,23.379365,23.618821
AS,23.618821,23.978005
MUSICIANS,23.978005,24.666440
LIKE,24.666440,25.275057
YOU,25.275057,25.624263
CAN'T,25.624263,25.983447
BECOME,25.983447,27.021088
TECHNICALLY,27.021088,27.749433
MORE,27.749433,27.988889
ADVANCED,27.988889,28.687302
IF,28.687302,28.996599
sp,28.996599,29.186168
YOU,29.186168,29.475510
HAVE,29.475510,30.084127
NO,30.084127,30.233787
IDEA,30.233787,30.503175
WHAT,30.503175,30.692744
YOU'RE,30.692744,30.942177
sp,30.942177,31.091837
DOING,31.091837,31.441043
sp,31.441043,31.470975
I,31.470975,31.500907
MEAN,31.500907,31.830159
sp,31.830159,31.909977
OBVIOUSLY,31.909977,32.807937
YOU,32.807937,32.907710
CAN,32.907710,33.276871
sp,33.276871,33.336735
BUT,33.336735,33.675964
sp,33.675964,33.735828
YOU,33.735828,33.795692
CAN'T,33.795692,34.514059
sp,34.514059,34.833333
YOU,34.833333,35.312245
CAN'T,35.312245,35.581633
REACH,35.581633,35.990703
A,35.990703,36.080499
sp,36.080499,36.180272
HIGHER,36.180272,36.938549
LEVEL,36.938549,37.267800
OF,37.267800,37.577098
UNDERSTANDING,37.577098,38.574830
OF,38.574830,38.784354
THE,38.784354,39.113605
MUSIC,39.113605,39.861905
IF,39.861905,39.921769
YOU,39.921769,40.171202
sp,40.171202,40.310884
DON'T,40.310884,40.510431
ALREADY,40.510431,41.398413
HAVE,41.398413,43.254195
sp,43.254195,43.403855
A,43.403855,43.523583
sp,43.523583,43.942630
BASIC,43.942630,46.646485
KNOWLEDGE,46.646485,47.135374
IF,47.135374,47.374830
I,47.374830,47.624263
THINK,47.624263,47.763946
sp,47.763946,48.083220
THAT,48.083220,48.292744
sp,48.292744,48.512245
IN,48.512245,48.681859
MANY,48.681859,48.991156
CASES,48.991156,49.859184
sp,49.859184,49.939002
IT'S,49.939002,50.268254
TRUE,50.268254,50.497732
THAT,50.497732,50.926757
sp,50.926757,50.946712
YOU,50.946712,51.146259
CAN,51.146259,51.924490
sp,51.924490,51.954422
FIND,51.954422,52.642857
OUTSIDE,52.642857,53.590703
OPINIONS,53.590703,54.239229
TO,54.239229,54.319048
BE,54.319048,54.488662
HELPFUL,54.488662,54.967574
AND,54.967574,55.286848
IN,55.286848,55.446485
CASES,55.446485,55.905442
ENLIGHTENING,55.905442,57.092744
BUT,57.092744,57.880952
sp,57.880952,58.120408
IT,58.120408,58.729025
sp,58.729025,58.758957
ALSO,58.758957,59.158050
IS,59.158050,59.347619
NECESSARY,59.347619,60.006122
TO,60.006122,60.185714
UNDERSTAND,60.185714,60.834240
WHAT,60.834240,60.953968
YOU,60.953968,61.083673
YOURSELF,61.083673,61.512698
KNOW,61.512698,62.201134
sp,62.201134,62.270975
AS,62.270975,62.440590
OPPOSED,62.440590,63.089116
TO,63.089116,63.468254
RELYING,63.468254,63.917234
ON,63.917234,64.007029
OTHER,64.007029,64.286395
PEOPLE'S,64.286395,64.715420
sp,64.715420,64.755329
FINDINGS,64.755329,65.872789
sp,65.872789,66.411565
