sp,0.012472,0.371655
IT'S,0.371655,0.830612
ABSOLUTELY,0.830612,1.858277
TRUE,1.858277,2.127664
THAT,2.127664,2.407029
NO,2.407029,2.646485
FIELD,2.646485,2.875964
OF,2.875964,2.975737
STUDY,2.975737,3.544444
CAN,3.544444,3.813832
ADVANCE,3.813832,4.192971
SIGNIFICANTLY,4.192971,4.991156
UNLESS,4.991156,5.320408
OUTSIDERS,5.320408,5.829252
BRING,5.829252,6.158503
THEIR,6.158503,6.298186
KNOWLEDGE,6.298186,6.747166
AND,6.747166,6.976644
EXPERIENCE,6.976644,7.814739
TO,7.814739,7.934467
THAT,7.934467,8.253741
FIELD,8.253741,8.932200
BECAUSE,8.932200,10.458730
IDEAS,10.458730,11.466440
sp,11.466440,11.576190
THEY,11.576190,11.695918
HAVE,11.695918,11.865533
TO,11.865533,12.035147
DEVELOP,12.035147,12.793424
THAT,12.793424,13.611565
REQUIRES,13.611565,14.329932
OTHERS',14.329932,14.938549
PERSPECTIVES,14.938549,15.696825
AND,15.696825,16.105896
IDEAS,16.105896,16.644671
AND,16.644671,17.203401
INSIGHT,17.203401,18.420635
IN,18.420635,18.500454
ORDER,18.500454,18.759864
TO,18.759864,19.019274
ADVANCE,19.019274,19.887302
IN,19.887302,20.236508
ORDER,20.236508,20.475964
FOR,20.475964,20.595692
THEIR,20.595692,20.705442
TO,20.705442,20.835147
BE,20.835147,21.064626
PROGRESS,21.064626,22.152154
FOR,22.152154,22.431519
EXAMPLE,22.431519,23.020181
UM,23.020181,24.167574
AT,24.167574,24.417007
THE,24.417007,24.536735
BEGINNING,24.536735,25.005669
OF,25.005669,25.125397
TIME,25.125397,25.424717
THERE,25.424717,25.554422
WASN'T,25.554422,25.913605
REALLY,25.913605,26.462358
sp,26.462358,26.831519
ARCHITECTURE,26.831519,27.539909
AND,27.539909,27.669615
IT,27.669615,27.739456
STARTED,27.739456,28.517687
OUT,28.517687,28.817007
AS,28.817007,29.006576
STONEHENGE,29.006576,29.365760
sp,29.365760,29.415646
YOU,29.415646,29.834694
sp,29.834694,30.034240
KNOW,30.034240,30.094104
sp,30.094104,30.503175
LIKE,30.503175,30.692744
TWO,30.692744,30.912245
STONES,30.912245,31.530839
AND,31.530839,31.720408
THAT,31.720408,32.089569
DEVELOPED,32.089569,32.588435
AS,32.588435,32.817914
PEOPLE,32.817914,33.566213
sp,33.566213,33.785714
BEGAN,33.785714,34.244671
TO,34.244671,34.573923
SETTLE,34.573923,35.252381
DOWN,35.252381,35.541723
LIKE,35.541723,35.681406
THAT,35.681406,35.900907
BEGAN,35.900907,36.110431
TO,36.110431,36.170295
DEVELOP,36.170295,36.559410
INTO,36.559410,36.848753
MORE,36.848753,37.457370
sp,37.457370,37.567120
BECAUSE,37.567120,37.956236
PEOPLE,37.956236,38.465079
BEGAN,38.465079,38.764399
TO,38.764399,38.874150
LEARN,38.874150,39.243311
ABOUT,39.243311,39.592517
sp,39.592517,39.662358
ARCHITECTURE,39.662358,41.009297
THEY,41.009297,41.238776
WERE,41.238776,41.398413
ABLE,41.398413,41.777551
TO,41.777551,41.857370
DEVELOP,41.857370,42.436054
INTO,42.436054,43.164399
sp,43.164399,43.383900
WHAT,43.383900,43.593424
WE,43.593424,43.802948
HAVE,43.802948,44.172109
TODAY,44.172109,45.239683
sp,45.239683,45.269615
PROGRESS,45.269615,45.838322
AND,45.838322,46.057823
HUMAN,46.057823,46.436961
ADVANCEMENT,46.436961,47.314966
ONLY,47.314966,47.843764
OCCURS,47.843764,48.741723
IF,48.741723,49.080952
sp,49.080952,49.539909
PEOPLE,49.539909,50.467800
FROM,50.467800,50.926757
OUTSIDE,50.926757,51.665079
BRING,51.665079,52.323583
THEIR,52.323583,52.602948
KNOWLEDGE,52.602948,52.852381
AND,52.852381,52.982086
EXPERIENCE,52.982086,54.189342
TO,54.189342,54.738095
WHATEVER,54.738095,55.177098
FIELD,55.177098,55.725850
THEY'RE,55.725850,55.815646
STUDYING,55.815646,56.504082
sp,56.504082,56.992971
