sp,0.012472,1.369388
I,1.369388,1.539002
AGREE,1.539002,1.818367
WITH,1.818367,1.958050
THE,1.958050,2.047846
STATEMENT,2.047846,2.546712
BASED,2.546712,2.885941
ON,2.885941,3.085488
MY,3.085488,3.255102
EXPERIENCE,3.255102,3.953515
WORKING,3.953515,4.302721
WITH,4.302721,4.432426
TEACHERS,4.432426,4.911338
IN,4.911338,4.991156
JAPAN,4.991156,5.569841
sp,5.569841,5.978912
FOR,5.978912,6.338095
sp,6.338095,6.378005
THE,6.378005,6.527664
LAST,6.527664,6.926757
FOUR,6.926757,7.096372
SUMMERS,7.096372,7.615193
I,7.615193,7.675057
HAVE,7.675057,7.784807
CONSULTED,7.784807,8.353515
WITH,8.353515,8.533107
JAPANESE,8.533107,9.131746
LANGUAGE,9.131746,9.540816
ARTS,9.540816,9.800227
TEACHERS,9.800227,10.428798
AND,10.428798,10.558503
THEIR,10.558503,10.698186
CURRICULUM,10.698186,11.336735
AND,11.336735,11.456463
INSTRUCTIONAL,11.456463,12.065079
PRACTICES,12.065079,12.903175
sp,12.903175,13.681406
THEIR,13.681406,13.860998
HOPE,13.860998,14.100454
IS,14.100454,14.250113
TO,14.250113,14.349887
BRING,14.349887,14.629252
WESTERN,14.629252,15.158050
PRACTICES,15.158050,15.886395
OF,15.886395,15.996145
CRITICAL,15.996145,16.485034
THINKING,16.485034,16.804308
AND,16.804308,16.963946
CLASS,16.963946,17.303175
DISCUSSION,17.303175,18.001587
sp,18.001587,18.171202
TO,18.171202,18.310884
THEIR,18.310884,18.490476
OWN,18.490476,18.620181
CLASSROOMS,18.620181,19.398413
sp,19.398413,20.176644
AS,20.176644,20.346259
I,20.346259,20.436054
HAVE,20.436054,20.575737
WORKED,20.575737,20.865079
WITH,20.865079,20.994785
THEM,20.994785,21.553515
AS,21.553515,21.703175
AN,21.703175,21.802948
sp,21.802948,21.822902
OUTSIDER,21.822902,22.541270
I,22.541270,22.571202
HAVE,22.571202,23.010204
BEEN,23.010204,23.159864
ABLE,23.159864,23.359410
TO,23.359410,23.419274
SUGGEST,23.419274,24.087755
PRACTICES,24.087755,24.656463
THEY,24.656463,24.746259
WOULD,24.746259,24.905896
NOT,24.905896,25.065533
HAVE,25.065533,25.185261
OTHERWISE,25.185261,25.773923
BEEN,25.773923,25.983447
FAMILIAR,25.983447,26.422449
WITH,26.422449,26.871429
sp,26.871429,27.001134
AND,27.001134,27.110884
I,27.110884,27.200680
AM,27.200680,27.380272
ABLE,27.380272,27.589796
TO,27.589796,27.689569
BRING,27.689569,28.048753
sp,28.048753,28.148526
A,28.148526,28.228345
CRITICAL,28.228345,28.677324
EYE,28.677324,29.016553
TO,29.016553,29.166213
THEIR,29.166213,29.385714
OWN,29.385714,29.585261
PRACTICES,29.585261,30.483220
sp,30.483220,30.582993
THAT,30.582993,30.722676
THEY,30.722676,30.862358
WOULD,30.862358,31.021995
NOT,31.021995,31.181633
NORMALLY,31.181633,31.650567
QUESTION,31.650567,32.149433
sp,32.149433,34.075057
